23847	$688	$963
23850	-	**
23851	$833	$1,166
23856	-	**
23857	-	**
23860	$827	$1,158
23866	$933	$1,306
23867	$900	$1,260
23868	$583	$816
23872	$848	$1,187
23874	$962	$1,347
23875	$1,116	$1,562
23876	-	**
23878	$619	$867
23879	$530	$742
23881	$710	$994
23882	$656	$918
23883	$868	$1,215
23884	-	**
23885	$923	$1,292
23887	$1,033	$1,446
23888	$792	$1,109
23889	$711	$995
23890	$855	$1,197
23891	-	**
23893	-	**
23894	-	**
23897	$875	$1,225
23898	-	**
23899	$827	$1,158
23901	$806	$1,128
23909	-	**
23915	$617	$864
23917	$398	$557
23919	$950	$1,330
23920	$821	$1,149
23921	$626	$876
23922	$764	$1,070
23923	$650	$910
23924	$507	$710
23927	$642	$899
23930	$766	$1,072
23934	-	**
23936	$643	$900
23937	$615	$861
23938	-	**
23942	-	**
23943	-	**
23944	$709	$993
23947	$546	$764
23950	$814	$1,140
23952	-	**
23954	$723	$1,012
23958	$753	$1,054
23959	$436	$610
23960	$1,014	$1,420
23962	-	**
23963	-	**
23964	$655	$917
23966	$643	$900
23967	$587	$822
23968	-	**
23970	$757	$1,060
23974	$636	$890
23976	-	**
24011	$944	$1,322
24012	$748	$1,047
24013	$722	$1,011
24014	$786	$1,100
24015	$730	$1,022
24016	$730	$1,022
24017	$763	$1,068
24018	$916	$1,282
24019	$972	$1,361
24020	-	**
24053	$678	$949
24054	$550	$770
24055	$533	$746
24058	-	**
24059	-	**
24060	$935	$1,309
24064	$737	$1,032
24065	$804	$1,126
24066	$690	$966
24067	$732	$1,025
24069	$699	$979
24070	$743	$1,040
24072	$559	$783
24073	$787	$1,102
24076	$587	$822
24077	$838	$1,173
24078	$652	$913
24079	$563	$788
24082	-	**
24083	$904	$1,266
24084	$637	$892
24085	$565	$791
24086	-	**
24087	$618	$865
24088	$677	$948
24089	$685	$959
24090	$964	$1,350
24091	$538	$753
24092	$647	$906
24093	$542	$759
24095	$930	$1,302
24101	$901	$1,261
24102	$343	$480
24104	$731	$1,023
24105	-	**
24112	$597	$836
24120	$728	$1,019
24121	$844	$1,182
24122	-	**
24124	$755	$1,057
24127	$519	$727
24128	$764	$1,070
24130	-	**
24131	-	**
24132	-	**
24133	$545	$763
24134	$574	$804
24136	$710	$994
24137	$529	$741
24138	-	**
24139	-	**
24141	$764	$1,070
24142	-	**
24147	$559	$783
24148	$577	$808
24149	-	**
24150	-	**
24151	$638	$893
24153	$844	$1,182
24161	$712	$997
24162	$689	$965
24165	$477	$668
24167	-	**
24168	-	**
24171	$534	$748
24174	$729	$1,021
24175	$911	$1,275
24176	-	**
24179	$701	$981
24184	$686	$960
24185	-	**
24201	$661	$925
24202	$649	$909
24210	$618	$865
24211	$649	$909
24216	$605	$847
24217	-	**
24219	$672	$941
24220	-	**
24221	-	**
24224	$547	$766
24225	$705	$987
24226	$655	$917
24228	$559	$783
24230	$594	$832
24236	$620	$868
24237	$690	$966
24239	-	**
24243	$559	$783
24244	$346	$484
24245	$403	$564
24246	-	**
24248	$427	$598
24250	$821	$1,149
24251	$531	$743
24256	$394	$552
24258	$521	$729
24260	$573	$802
24263	$505	$707
24265	$619	$867
24266	$519	$727
24269	$630	$882
24270	-	**
24271	$498	$697
24272	-	**
24273	$571	$799
24277	$509	$713
24279	$617	$864
24280	-	**
24281	$563	$788
24282	$452	$633
24283	$437	$612
24290	$582	$815
24292	-	**
24293	$701	$981
24301	$561	$785
24311	$695	$973
24312	$696	$974
24313	-	**
24314	$750	$1,050
24315	$567	$794
24316	-	**
24317	$573	$802
24318	-	**
24319	$598	$837
24322	-	**
24323	-	**
24324	$710	$994
24325	-	**
24326	-	**
24328	$503	$704
24330	$503	$704
24333	$577	$808
24340	$663	$928
24343	$509	$713
24347	$662	$927
24348	$432	$605
24350	$561	$785
24351	$460	$644
24352	-	**
24354	$564	$790
24360	$652	$913
24361	$707	$990
24363	$425	$595
24366	-	**
24368	$604	$846
24370	$509	$713
24374	$666	$932
24375	$520	$728
24377	-	**
24378	$606	$848
24380	$431	$603
24381	$523	$732
24382	$615	$861
24401	$782	$1,095
24411	-	**
24412	-	**
24413	-	**
24415	-	**
24416	$713	$998
24421	$847	$1,186
24422	$631	$883
24426	$634	$888
24430	$533	$746
24431	-	**
24432	-	**
24433	-	**
24435	$632	$885
24437	-	**
24439	$479	$671
24440	$1,086	$1,520
24441	$716	$1,002
24442	-	**
24445	$491	$687
24448	$750	$1,050
24450	$789	$1,105
24457	-	**
24458	-	**
24459	-	**
24460	$391	$547
24464	-	**
24465	$706	$988
24467	$525	$735
24471	$825	$1,155
24472	$548	$767
24473	$674	$944
24474	$558	$781
24476	-	**
24477	$886	$1,240
24479	$996	$1,394
24482	$855	$1,197
24483	-	**
24484	-	**
24485	-	**
24486	$1,087	$1,522
24487	-	**
24501	$692	$969
24502	$852	$1,193
24503	$823	$1,152
24504	$657	$920
24517	$675	$945
24520	$555	$777
24521	$658	$921
24522	$689	$965
24523	$690	$966
24526	$495	$693
24527	$569	$797
24528	$629	$881
24529	$1,050	$1,470
24530	$568	$795
24531	$593	$830
24534	$461	$645
24536	-	**
24538	$549	$769
24539	-	**
24540	$618	$865
24541	$605	$847
24549	$681	$953
24550	$698	$977
24551	$780	$1,092
24553	$933	$1,306
24554	$548	$767
24555	$638	$893
24556	$838	$1,173
24557	$529	$741
24558	$704	$986
24562	-	**
24563	$578	$809
24565	$486	$680
24566	$480	$672
24569	$653	$914
24570	-	**
24571	$643	$900
24572	$741	$1,037
24574	$825	$1,155
24577	$568	$795
24578	$900	$1,260
24579	$1,091	$1,527
24580	-	**
24581	-	**
24586	$840	$1,176
24588	$657	$920
24589	$471	$659
24590	$931	$1,303
24592	$587	$822
24593	$673	$942
24594	$679	$951
24595	-	**
24597	-	**
24598	$541	$757
24599	$832	$1,165
24601	-	**
24602	-	**
24603	-	**
24604	$526	$736
24605	$607	$850
24606	-	**
24607	-	**
24609	$621	$869
24612	-	**
24613	-	**
24614	$628	$879
24620	$526	$736
24622	$594	$832
24628	-	**
24630	$606	$848
24631	$615	$861
24634	$290	$406
24635	-	**
24637	$698	$977
24639	$657	$920
24641	$604	$846
24646	$330	$462
24649	$600	$840
24651	$571	$799
24656	$530	$742
24657	$709	$993
24701	$588	$823
24712	$638	$893
24714	-	**
24715	$569	$797
24716	-	**
24719	-	**
24724	-	**
24726	-	**
24729	-	**
24731	-	**
24733	-	**
24736	$556	$778
24737	-	**
24738	-	**
24740	$609	$853
24747	$485	$679
24801	$428	$599
24808	$519	$727
24811	-	**
24813	-	**
24815	$525	$735
24816	-	**
24817	$574	$804
24818	-	**
24822	$633	$886
24823	-	**
24826	-	**
24827	$515	$721
24828	$419	$587
24830	-	**
24831	-	**
24834	-	**
24836	-	**
24839	$707	$990
24843	-	**
24844	$449	$629
24845	-	**
24846	-	**
24847	-	**
24848	-	**
24849	-	**
24850	$535	$749
24851	-	**
24853	$502	$703
24854	$690	$966
24857	$613	$858
24860	-	**
24861	-	**
24862	-	**
24866	-	**
24867	-	**
24868	$527	$738
24869	-	**
24870	$565	$791
24871	-	**
24872	-	**
24873	-	**
24874	$714	$1,000
24878	$585	$819
24879	-	**
24880	-	**
24881	-	**
24882	-	**
24884	-	**
24887	-	**
24888	-	**
24892	$552	$773
24894	-	**
24898	-	**
24901	$835	$1,169
24910	$622	$871
24915	$705	$987
24916	-	**
24918	$616	$862
24920	-	**
24924	-	**
24925	$700	$980
24927	-	**
24931	-	**
24934	-	**
24935	-	**
24938	-	**
24941	-	**
24944	-	**
24945	-	**
24946	$663	$928
24951	$626	$876
24954	$623	$872
24957	-	**
24962	-	**
24963	$573	$802
24966	$519	$727
24970	$594	$832
24974	-	**
24976	-	**
24977	-	**
24981	-	**
24983	$552	$773
24984	-	**
24986	$594	$832
24991	-	**
25002	-	**
25003	$804	$1,126
25005	-	**
25007	-	**
25008	-	**
25009	$663	$928
25011	$589	$825
25015	$628	$879
25019	$706	$988
25021	$605	$847
25022	-	**
25024	$483	$676
25025	-	**
25028	-	**
25030	-	**
25031	$684	$958
25033	$554	$776
25035	-	**
25036	$428	$599
25039	$617	$864
25040	-	**
25043	$431	$603
25044	-	**
25045	$626	$876
25047	$594	$832
25048	-	**
25049	$538	$753
25051	-	**
25053	$590	$826
25054	-	**
25057	-	**
25059	$612	$857
25060	-	**
25061	-	**
25062	-	**
25063	$620	$868
25064	$731	$1,023
25067	$822	$1,151
25070	$586	$820
25071	$818	$1,145
25075	-	**
25076	$493	$690
25081	-	**
25082	$607	$850
25083	-	**
25085	$598	$837
25086	$738	$1,033
25088	-	**
25090	-	**
25093	-	**
25102	$600	$840
25103	-	**
25106	$334	$468
25107	$432	$605
25108	-	**
25109	-	**
25110	$688	$963
25111	-	**
25112	-	**
25113	-	**
25114	-	**
25115	-	**
25118	-	**
25119	-	**
25121	-	**
25123	$493	$690
25124	-	**
25125	-	**
25126	-	**
25130	$660	$924
25132	-	**
25133	$241	$337
25134	-	**
25136	$442	$619
25139	-	**
25140	$579	$811
25141	-	**
25142	-	**
25143	$717	$1,004
25148	-	**
25149	-	**
25152	-	**
25154	-	**
25156	-	**
25159	$844	$1,182
25160	-	**
25161	-	**
25162	$644	$902
25164	-	**
25165	$528	$739
25168	-	**
25169	$618	$865
25173	-	**
25174	-	**
25177	$685	$959
25180	-	**
25181	$557	$780
25183	-	**
25185	-	**
25186	$338	$473
25187	-	**
25193	$540	$756
25201	-	**
25202	$631	$883
25203	-	**
25204	-	**
25205	-	**
25206	-	**
25208	$518	$725
25209	$487	$682
25211	-	**
25213	$701	$981
25214	-	**
25234	$578	$809
25235	-	**
25239	$521	$729
25241	$1,065	$1,491
25243	$575	$805
25244	-	**
25245	-	**
25247	$639	$895
25248	-	**
25251	-	**
25252	-	**
25253	$382	$535
25259	-	**
25260	$568	$795
25261	-	**
25262	-	**
25264	-	**
25265	$550	$770
25266	-	**
25267	-	**
25268	-	**
25270	-	**
25271	$584	$818
25275	-	**
25276	$475	$665
25285	-	**
25286	-	**
25287	-	**
25301	$582	$815
25302	$681	$953
25303	$728	$1,019
25304	$698	$977
25305	-	**
25306	$742	$1,039
25309	$608	$851
25311	$694	$972
25312	$685	$959
25313	$769	$1,077
25314	$854	$1,196
25315	$596	$834
25320	$692	$969
25401	$871	$1,219
25403	$1,106	$1,548
25404	$935	$1,309
25405	$1,043	$1,460
25411	$764	$1,070
25413	$1,008	$1,411
25414	$913	$1,278
25419	$940	$1,316
25420	$922	$1,291
25422	$813	$1,138
25425	$981	$1,373
25427	$1,036	$1,450
25428	$1,123	$1,572
25430	$793	$1,110
25431	-	**
25432	-	**
25434	$623	$872
25437	$383	$536
25438	$932	$1,305
25442	$841	$1,177
25443	$851	$1,191
25444	-	**
25446	$1,222	$1,711
25501	-	**
25502	$654	$916
25503	$638	$893
25504	$788	$1,103
25505	-	**
25506	$440	$616
25507	$591	$827
25508	$634	$888
25510	$819	$1,147
25511	$681	$953
25512	-	**
25514	$549	$769
25515	$557	$780
25517	-	**
25520	-	**
25521	$714	$1,000
25523	$438	$613
25524	$569	$797
25526	$800	$1,120
25529	$618	$865
25530	$511	$715
25534	-	**
25535	-	**
25537	$729	$1,021
25540	-	**
25541	$678	$949
25545	$732	$1,025
25547	-	**
25550	$495	$693
25555	$733	$1,026
25557	-	**
25559	-	**
25560	$967	$1,354
25564	-	**
25565	-	**
25567	-	**
25570	$537	$752
25571	$742	$1,039
25573	-	**
25601	$540	$756
25606	$550	$770
25607	$241	$337
25608	$524	$734
25611	$782	$1,095
25617	-	**
25621	$588	$823
25624	-	**
25625	$561	$785
25628	-	**
25630	$620	$868
25632	-	**
25634	$845	$1,183
25635	$537	$752
25637	$546	$764
25638	-	**
25639	$619	$867
25644	-	**
25646	$604	$846
25647	$575	$805
25649	$624	$874
25650	-	**
25651	-	**
25652	$703	$984
25653	-	**
25654	-	**
25661	$617	$864
25666	-	**
25669	-	**
25670	$642	$899
25671	$775	$1,085
25672	-	**
25674	$522	$731
25676	$394	$552
25678	$246	$344
25688	-	**
25690	-	**
25692	$479	$671
25696	-	**
25699	-	**
25701	$624	$874
25702	$581	$813
25703	$694	$972
25704	$680	$952
25705	$732	$1,025
25801	$681	$953
25810	-	**
25811	-	**
25812	$547	$766
25813	$676	$946
25817	-	**
25818	$587	$822
25820	-	**
25823	$601	$841
25825	$716	$1,002
25826	-	**
25827	$781	$1,093
25831	-	**
25832	$431	$603
25836	-	**
25837	-	**
25839	-	**
25840	$600	$840
25841	-	**
25843	-	**
25844	$371	$519
25845	$375	$525
25846	-	**
25848	-	**
25849	-	**
25853	-	**
25854	-	**
25855	-	**
25857	-	**
25862	-	**
25864	-	**
25865	$888	$1,243
25868	-	**
25870	-	**
25871	$617	$864
25873	$818	$1,145
25875	-	**
25876	-	**
25878	-	**
25879	-	**
25880	$572	$801
25882	$580	$812
25901	$595	$833
25902	-	**
25904	-	**
25906	-	**
25907	-	**
25908	-	**
25911	-	**
25913	-	**
25915	$476	$666
25916	-	**
25917	$525	$735
25918	$690	$966
25920	-	**
25921	$742	$1,039
25922	-	**
25928	-	**
25932	-	**
25936	-	**
25938	-	**
25942	-	**
25951	$589	$825
25958	$625	$875
25962	$553	$774
25969	$423	$592
25971	$764	$1,070
25972	-	**
25976	$605	$847
25977	-	**
25978	$604	$846
25979	$504	$706
25981	$332	$465
25984	$545	$763
25985	-	**
25989	$582	$815
26003	$593	$830
26030	$715	$1,001
26031	$475	$665
26032	$475	$665
26033	$712	$997
26034	$622	$871
26035	$666	$932
26036	-	**
26037	$572	$801
26038	$656	$918
26039	$532	$745
26040	$651	$911
26041	$587	$822
26047	$573	$802
26050	$668	$935
26055	-	**
26056	-	**
26059	$948	$1,327
26060	$697	$976
26062	$652	$913
26070	$535	$749
26074	$514	$720
26075	$775	$1,085
26101	$627	$878
26104	$671	$939
26105	$616	$862
26133	$541	$757
26134	$505	$707
26136	-	**
26137	-	**
26138	-	**
26141	-	**
26142	$607	$850
26143	$587	$822
26146	$411	$575
26147	$710	$994
26148	-	**
26149	$503	$704
26150	$789	$1,105
26151	-	**
26152	-	**
26155	$602	$843
26159	$652	$913
26160	$485	$679
26161	-	**
26164	$651	$911
26167	-	**
26169	$560	$784
26170	$648	$907
26175	$628	$879
26178	-	**
26180	$371	$519
26181	$725	$1,015
26184	$752	$1,053
26187	$675	$945
26201	$646	$904
26202	-	**
26203	-	**
26205	$570	$798
26206	$444	$622
26208	-	**
26209	$827	$1,158
26215	-	**
26217	-	**
26218	$682	$955
26222	-	**
26224	-	**
26228	-	**
26230	-	**
26234	-	**
26236	-	**
26237	-	**
26238	-	**
26241	$560	$784
26250	$583	$816
26253	$584	$818
26254	-	**
26257	-	**
26259	-	**
26260	$675	$945
26261	$481	$673
26263	-	**
26264	$572	$801
26266	-	**
26267	-	**
26268	-	**
26269	$545	$763
26270	$483	$676
26271	$475	$665
26273	$553	$774
26275	$473	$662
26276	-	**
26278	-	**
26280	$521	$729
26282	-	**
26283	$339	$475
26285	-	**
26287	$482	$675
26288	$520	$728
26291	-	**
26292	$511	$715
26293	-	**
26294	-	**
26296	-	**
26298	-	**
26301	$635	$889
26320	$325	$455
26321	$538	$753
26323	$740	$1,036
26325	$475	$665
26327	-	**
26330	$875	$1,225
26335	$445	$623
26337	$435	$609
26338	$373	$522
26339	-	**
26342	-	**
26343	-	**
26346	-	**
26347	$824	$1,154
26348	-	**
26349	-	**
26351	$535	$749
26354	$520	$728
26361	-	**
26362	$549	$769
26366	-	**
26369	$724	$1,014
26372	-	**
26374	-	**
26376	-	**
26377	-	**
26378	$788	$1,103
26384	-	**
26385	$580	$812
26386	$803	$1,124
26404	-	**
26405	-	**
26408	$850	$1,190
26410	$750	$1,050
26411	-	**
26412	-	**
26415	$605	$847
26416	$515	$721
26419	$608	$851
26421	-	**
26422	$623	$872
26424	-	**
26425	$457	$640
26426	$535	$749
26430	-	**
26431	$584	$818
26435	-	**
26436	-	**
26437	$322	$451
26438	-	**
26440	$636	$890
26443	-	**
26444	$659	$923
26447	$535	$749
26448	$390	$546
26451	$761	$1,065
26452	$531	$743
26456	$514	$720
26501	$692	$969
26505	$784	$1,098
26508	$808	$1,131
26519	$687	$962
26520	-	**
26521	$563	$788
26525	$583	$816
26534	$662	$927
26537	$665	$931
26541	$629	$881
26542	$469	$657
26543	-	**
26547	$547	$766
26554	$740	$1,036
26559	$711	$995
26560	-	**
26562	-	**
26563	-	**
26568	$925	$1,295
26570	$536	$750
26571	$631	$883
26572	-	**
26574	$567	$794
26575	$636	$890
26576	-	**
26581	$472	$661
26582	$675	$945
26585	-	**
26586	-	**
26587	-	**
26588	$627	$878
26590	$822	$1,151
26591	-	**
26601	$528	$739
26610	$806	$1,128
26611	-	**
26615	-	**
26617	-	**
26619	-	**
26621	$548	$767
26623	$574	$804
26624	$464	$650
26627	-	**
26629	-	**
26631	-	**
26636	-	**
26638	-	**
26651	$535	$749
26656	-	**
26660	-	**
26662	-	**
26676	-	**
26678	-	**
26679	$688	$963
26680	-	**
26681	-	**
26684	-	**
26690	$470	$658
26691	-	**
26704	$493	$690
26705	-	**
26707	$533	$746
26710	$588	$823
26711	$637	$892
26714	-	**
26716	-	**
26717	$436	$610
26719	$575	$805
26720	-	**
26722	$510	$714
26726	$558	$781
26731	-	**
26739	-	**
26743	$424	$594
26750	$394	$552
26753	$591	$827
26755	-	**
26757	$520	$728
26761	-	**
26763	$615	$861
26764	$473	$662
26767	$557	$780
26801	-	**
26802	$696	$974
26804	$350	$490
26807	$498	$697
26808	$629	$881
26810	-	**
26812	$475	$665
26814	$511	$715
26815	-	**
26817	-	**
26818	$665	$931
26823	-	**
26833	$534	$748
26836	$596	$834
26845	-	**
26847	$556	$778
26851	$713	$998
26852	$523	$732
26855	$561	$785
26865	-	**
26866	$619	$867
26884	$475	$665
27006	$858	$1,201
27007	$628	$879
27009	-	**
27011	$576	$806
27012	$836	$1,170
27013	$681	$953
27014	$838	$1,173
27016	$480	$672
27017	$580	$812
27018	$627	$878
27019	$535	$749
27020	$583	$816
27021	$683	$956
27022	$526	$736
27023	$747	$1,046
27024	$629	$881
27025	$555	$777
27027	$552	$773
27028	$651	$911
27030	$616	$862
27040	$1,053	$1,474
27041	$638	$893
27042	$690	$966
27043	$561	$785
27045	$674	$944
27046	$514	$720
27047	$945	$1,323
27048	$601	$841
27050	$724	$1,014
27051	$763	$1,068
27052	$625	$875
27053	$631	$883
27054	$772	$1,081
27055	$637	$892
27101	$634	$888
27103	$755	$1,057
27104	$776	$1,086
27105	$673	$942
27106	$757	$1,060
27107	$737	$1,032
27109	-	**
27110	-	**
27127	$813	$1,138
27201	-	**
27203	$599	$839
27205	$690	$966
27207	$720	$1,008
27208	$860	$1,204
27209	$564	$790
27212	$481	$673
27214	$795	$1,113
27215	$783	$1,096
27217	$746	$1,044
27229	$600	$840
27231	$785	$1,099
27233	$834	$1,168
27235	$1,929	$2,701
27239	$631	$883
27242	$520	$728
27243	$705	$987
27244	$905	$1,267
27248	$687	$962
27249	$717	$1,004
27252	$562	$787
27253	$692	$969
27258	$854	$1,196
27260	$644	$902
27262	$756	$1,058
27263	$670	$938
27265	$860	$1,204
27278	$878	$1,229
27281	$615	$861
27282	$956	$1,338
27283	$710	$994
27284	$739	$1,035
27288	$610	$854
27291	-	**
27292	$653	$914
27295	$666	$932
27298	$642	$899
27299	$638	$893
27301	$842	$1,179
27302	$803	$1,124
27305	$635	$889
27306	$655	$917
27310	$737	$1,032
27311	$527	$738
27312	$883	$1,236
27313	$801	$1,121
27314	-	**
27315	$499	$699
27316	$722	$1,011
27317	$591	$827
27320	$656	$918
27325	$490	$686
27326	$530	$742
27330	$697	$976
27332	$825	$1,155
27340	-	**
27341	$715	$1,001
27343	$833	$1,166
27344	$685	$959
27349	$594	$832
27350	$727	$1,018
27355	$549	$769
27356	$528	$739
27357	$636	$890
27358	$774	$1,084
27360	$659	$923
27370	$595	$833
27371	$507	$710
27376	$847	$1,186
27377	$898	$1,257
27379	$464	$650
27401	$717	$1,004
27403	$789	$1,105
27405	$707	$990
27406	$742	$1,039
27407	$797	$1,116
27408	$809	$1,133
27409	$794	$1,112
27410	$881	$1,233
27455	$838	$1,173
27501	$729	$1,021
27502	$1,161	$1,625
27503	$935	$1,309
27504	$757	$1,060
27505	$740	$1,036
27507	$642	$899
27508	$550	$770
27509	$787	$1,102
27510	$933	$1,306
27511	$959	$1,343
27513	$1,021	$1,429
27514	$1,043	$1,460
27516	$1,049	$1,469
27517	$1,082	$1,515
27518	$1,111	$1,555
27519	$1,249	$1,749
27520	$957	$1,340
27521	$677	$948
27522	$930	$1,302
27523	$1,077	$1,508
27524	$659	$923
27525	$741	$1,037
27526	$985	$1,379
27527	$1,136	$1,590
27529	$946	$1,324
27530	$624	$874
27531	-	**
27534	$856	$1,198
27536	$599	$839
27537	$713	$998
27539	$1,158	$1,621
27540	$1,217	$1,704
27541	$920	$1,288
27542	$705	$987
27544	$671	$939
27545	$944	$1,322
27546	$770	$1,078
27549	$694	$972
27551	$879	$1,231
27553	$801	$1,121
27555	$685	$959
27556	$548	$767
27557	$620	$868
27559	$806	$1,128
27560	$1,142	$1,599
27562	-	**
27563	$511	$715
27565	$646	$904
27568	$644	$902
27569	$828	$1,159
27571	$703	$984
27572	$950	$1,330
27573	$593	$830
27574	$657	$920
27576	$789	$1,105
27577	$754	$1,056
27581	$772	$1,081
27582	$780	$1,092
27583	$721	$1,009
27587	$981	$1,373
27589	$643	$900
27591	$789	$1,105
27592	$847	$1,186
27596	$825	$1,155
27597	$839	$1,175
27601	$741	$1,037
27603	$953	$1,334
27604	$921	$1,289
27605	$975	$1,365
27606	$922	$1,291
27607	$951	$1,331
27608	$980	$1,372
27609	$937	$1,312
27610	$911	$1,275
27612	$995	$1,393
27613	$969	$1,357
27614	$1,132	$1,585
27615	$1,004	$1,406
27616	$973	$1,362
27617	$1,174	$1,644
27701	$710	$994
27703	$978	$1,369
27704	$857	$1,200
27705	$909	$1,273
27707	$914	$1,280
27709	-	**
27712	$1,158	$1,621
27713	$976	$1,366
27801	$639	$895
27803	$659	$923
27804	$785	$1,099
27805	$701	$981
27806	$566	$792
27807	$654	$916
27808	$498	$697
27809	$635	$889
27810	$618	$865
27812	$475	$665
27813	$773	$1,082
27814	-	**
27816	$610	$854
27817	$665	$931
27818	$635	$889
27819	$581	$813
27820	$594	$832
27821	$575	$805
27822	$610	$854
27823	$673	$942
27824	$807	$1,130
27825	$750	$1,050
27826	-	**
27827	-	**
27828	$717	$1,004
27829	$638	$893
27830	$756	$1,058
27831	$784	$1,098
27832	$675	$945
27834	$712	$997
27837	$736	$1,030
27839	$870	$1,218
27840	$608	$851
27841	-	**
27842	$831	$1,163
27843	$750	$1,050
27844	$652	$913
27845	$608	$851
27846	$545	$763
27847	$610	$854
27849	$690	$966
27850	$714	$1,000
27851	$592	$829
27852	$644	$902
27853	-	**
27855	$641	$897
27856	$562	$787
27857	$607	$850
27858	$776	$1,086
27860	$1,012	$1,417
27861	-	**
27862	$625	$875
27863	$841	$1,177
27864	$636	$890
27865	-	**
27866	$947	$1,326
27869	$754	$1,056
27870	$710	$994
27871	$651	$911
27872	$615	$861
27873	$783	$1,096
27874	$653	$914
27875	-	**
27876	$514	$720
27878	$709	$993
27879	$800	$1,120
27880	$723	$1,012
27881	-	**
27882	$717	$1,004
27883	$596	$834
27884	-	**
27885	-	**
27886	$665	$931
27888	$695	$973
27889	$664	$930
27890	$650	$910
27891	$691	$967
27892	$641	$897
27893	$679	$951
27896	$806	$1,128
27897	$451	$631
27909	$859	$1,203
27910	$656	$918
27915	$992	$1,389
27916	-	**
27917	$749	$1,049
27919	$830	$1,162
27920	$889	$1,245
27921	$1,167	$1,634
27922	$733	$1,026
27923	$651	$911
27924	$832	$1,165
27925	$759	$1,063
27926	$1,045	$1,463
27927	$1,042	$1,459
27928	$947	$1,326
27929	-	**
27932	$735	$1,029
27935	$518	$725
27936	$1,173	$1,642
27937	$743	$1,040
27938	$823	$1,152
27939	$946	$1,324
27941	-	**
27942	$943	$1,320
27943	-	**
27944	$762	$1,067
27946	$1,169	$1,637
27947	$1,096	$1,534
27948	$1,122	$1,571
27949	$1,266	$1,772
27950	$869	$1,217
27953	$815	$1,141
27954	$927	$1,298
27956	-	**
27957	-	**
27958	$1,273	$1,782
27959	$1,149	$1,609
27960	$908	$1,271
27962	$623	$872
27964	$977	$1,368
27965	$1,254	$1,756
27966	$788	$1,103
27967	$539	$755
27968	$624	$874
27970	$763	$1,068
27972	-	**
27973	$871	$1,219
27974	$1,097	$1,536
27976	$1,472	$2,061
27978	$694	$972
27979	$685	$959
27980	-	**
27981	$940	$1,316
27982	-	**
27983	$642	$899
27985	$844	$1,182
27986	$620	$868
28001	$644	$902
28006	$847	$1,186
28007	$817	$1,144
28009	$685	$959
28012	$734	$1,028
28016	$699	$979
28017	-	**
28018	$683	$956
28019	-	**
28020	$594	$832
28021	$635	$889
28023	$745	$1,043
28025	$795	$1,113
28027	$868	$1,215
28031	$1,160	$1,624
28032	$880	$1,232
28033	$730	$1,022
28034	$661	$925
28036	$978	$1,369
28037	$811	$1,135
28039	-	**
28040	$660	$924
28043	$590	$826
28052	$764	$1,070
28054	$768	$1,075
28056	$799	$1,119
28071	$742	$1,039
28072	-	**
28073	$646	$904
28075	$1,334	$1,868
28076	$478	$669
28077	$657	$920
28078	$1,126	$1,576
28079	$1,163	$1,628
28080	$738	$1,033
28081	$799	$1,119
28083	$825	$1,155
28086	$671	$939
28088	$743	$1,040
28089	-	**
28090	$588	$823
28091	$498	$697
28092	$655	$917
28097	$649	$909
28098	$672	$941
28101	$746	$1,044
28102	-	**
28103	$783	$1,096
28104	$1,182	$1,655
28105	$1,013	$1,418
28107	$717	$1,004
28108	-	**
28109	$550	$770
28110	$841	$1,177
28112	$842	$1,179
28114	$666	$932
28115	$828	$1,159
28117	$1,064	$1,490
28119	$610	$854
28120	$767	$1,074
28124	$830	$1,162
28125	$709	$993
28127	$674	$944
28128	$686	$960
28129	$697	$976
28133	$769	$1,077
28134	$988	$1,383
28135	$636	$890
28137	$669	$937
28138	$676	$946
28139	$590	$826
28144	$734	$1,028
28146	$725	$1,015
28147	$747	$1,046
28150	$645	$903
28152	$696	$974
28159	$705	$987
28160	$591	$827
28163	$705	$987
28164	$668	$935
28166	$747	$1,046
28167	$540	$756
28168	$602	$843
28169	$580	$812
28170	$721	$1,009
28173	$1,069	$1,497
28174	$780	$1,092
28202	$1,319	$1,847
28203	$1,143	$1,600
28204	$1,079	$1,511
28205	$811	$1,135
28206	$751	$1,051
28207	$1,024	$1,434
28208	$784	$1,098
28209	$901	$1,261
28210	$941	$1,317
28211	$1,014	$1,420
28212	$833	$1,166
28213	$846	$1,184
28214	$1,060	$1,484
28215	$890	$1,246
28216	$1,015	$1,421
28217	$920	$1,288
28226	$1,044	$1,462
28227	$945	$1,323
28244	-	**
28262	$1,021	$1,429
28269	$1,105	$1,547
28270	$1,126	$1,576
28273	$1,043	$1,460
28277	$1,319	$1,847
28278	$1,164	$1,630
28280	-	**
28282	-	**
28301	$652	$913
28303	$810	$1,134
28304	$919	$1,287
28305	$816	$1,142
28306	$844	$1,182
28307	$1,171	$1,639
28308	$1,156	$1,618
28310	-	**
28311	$813	$1,138
28312	$687	$962
28314	$919	$1,287
28315	$777	$1,088
28318	$499	$699
28320	$625	$875
28323	$783	$1,096
28325	$711	$995
28326	$1,217	$1,704
28327	$748	$1,047
28328	$620	$868
28330	-	**
28332	$794	$1,112
28333	$696	$974
28334	$669	$937
28337	$683	$956
28338	$665	$931
28339	$713	$998
28340	$509	$713
28341	$732	$1,025
28342	$813	$1,138
28343	$602	$843
28344	$658	$921
28345	$577	$808
28347	$623	$872
